id,name,movietitle,dialogues,budget,source
1,Hermione's Secret,Harry Potter and the Prisoner of Azkaban,I saw my dad.,"$130,000,000 ",denum
1,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,He's found him.  Vol--,"$200,000,000 ",denum
24,The Secret Riddle,Harry Potter and the Half-Blood Prince,Who are you?,"$250,000,000 ",denum
2,The Deathly Hallows,Harry Potter and the Deathly Hallows Part 1,"Let's get out of here once he's back.  I'm not touching this stuff, hot or cold.","$200,000,000 ",denum
1,Dobby's Warning,Harry Potter and the Chamber of Secrets,Why don't you sit down?,"$100,000,000 ",denum
2,Sword of Gryffindor,Harry Potter and the Deathly Hallows Part 1,"And we did, didn't we?","$200,000,000 ",denum
65,Perilous Potions,Harry Potter and the Half-Blood Prince,Where is he?  Where's my Won-Won! Has he been asking for me? What's she doing here?,"$250,000,000 ",denum
3,Through the Trapdoor,Harry Potter and the Philosopher's Stone,Sorry.,"$125,000,000 ",denum
9,The Death Eaters,Harry Potter and the Goblet of Fire,"Not even you, Lucius.","$150,000,000 ",denum
1,Writing on the Wall,Harry Potter and the Chamber of Secrets,Strange?,"$100,000,000 ",denum
1,New Seeker,Harry Potter and the Philosopher's Stone,Neville!,"$125,000,000 ",denum
1,Talent for Trouble,Harry Potter and the Prisoner of Azkaban,"But professor I thought if you signed it, then I could...","$130,000,000 ",denum
25,Malfoy Manor,Harry Potter and the Deathly Hallows Part 1,Ron? Harry?,"$200,000,000 ",denum
9,Aerial Ambush,Harry Potter and the Deathly Hallows Part 1,Avada...,"$200,000,000 ",denum
1,Kreacher's Tale,Harry Potter and the Deathly Hallows Part 1,Ever seen this before?,"$200,000,000 ",denum
26,The Burrow,Harry Potter and the Chamber of Secrets,Yes dear. It was on the cat.,"$100,000,000 ",denum
34,The Three Brothers,Harry Potter and the Deathly Hallows Part 1,"Ah, but your tea's grown cold. Excuse me, I'll be right back.","$200,000,000 ",denum
1,Horcruxes,Harry Potter and the Half-Blood Prince,Professor?  Can you hear me?,"$250,000,000 ",denum
17,I Hope He Finds Me,Harry Potter and the Prisoner of Azkaban,"Not only did Black lead You-Know-Who to the Potters that night, but he also killed one of their friends, Peter Pettigrew!","$130,000,000 ",denum
3,Through the Trapdoor,Harry Potter and the Philosopher's Stone,What is that?,"$125,000,000 ",denum
17,Witnesses to an Execution,Harry Potter and the Prisoner of Azkaban,The execution shall dispatch...,"$130,000,000 ",denum
10,New Seeker,Harry Potter and the Philosopher's Stone,Ahhhh! Whoa! Ahhh!  Oh. Ah...help!  Ahh!,"$125,000,000 ",denum
3,What Could Be Safer?,Harry Potter and the Half-Blood Prince,These are adorable.,"$250,000,000 ",denum
1,Flying to Hogwarts,Harry Potter and the Chamber of Secrets,I think we found the train.,"$100,000,000 ",denum
31,Car Rescue,Harry Potter and the Chamber of Secrets,Aaah!,"$100,000,000 ",denum
31,The Vanishing Glass,Harry Potter and the Philosopher's Stone,Thirty-six?! But last year last year I had thirty-seven!!,"$125,000,000 ",denum
1,Mountain Troll,Harry Potter and the Philosopher's Stone,Good for you to get us out of trouble like that.,"$125,000,000 ",denum
1,Let Events Unfold,Harry Potter and the Goblet of Fire,I didn't ask for this to happen Ron. Okay? You're being stupid.,"$150,000,000 ",denum
43,Ollivanders,Harry Potter and the Philosopher's Stone,"Oh, we do not speak his name. The wand chooses the wizard, Mr. Potter. It's not always clear why, but I think it is clear that we can expect great things from you. After all, He-Who-Must-Not-Be-Named did great things...terrible, yes, but great.","$125,000,000 ",denum
67,The Portkey,Harry Potter and the Goblet of Fire,Arthur! It's about time son.,"$150,000,000 ",denum
60,Aunt Marge's Big Mistake,Harry Potter and the Prisoner of Azkaban,"Mm. Right! Let me tell you... y-y-- Vernon! Vernon! Vernon, do something!","$130,000,000 ",denum
1,I Open At the Close,Harry Potter and the Deathly Hallows Part 2,Does it hurt? Dying?,"$250,000,000 ",denum
2,Dobby Has No Master,Harry Potter and the Deathly Hallows Part 1,Expellliarmus!,"$200,000,000 ",denum
1,Mark of Love,Harry Potter and the Philosopher's Stone,"All right there, Ron?","$125,000,000 ",denum
1,Perilous Potions,Harry Potter and the Half-Blood Prince,Love potion.,"$250,000,000 ",denum
3,Through the Trapdoor,Harry Potter and the Philosopher's Stone,We've got to do something!,"$125,000,000 ",denum
1,The Lost Prophecy,Harry Potter and the Order of the Phoenix,But I checked Grimmauld Place! Kreacher said--,"$150,000,000 ",denum
3,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,I don't like him being on his own down there.,"$200,000,000 ",denum
3,Dumbledore's Army,Harry Potter and the Order of the Phoenix,I know something that could cheer you up.,"$150,000,000 ",denum
1,Side by Side,Harry Potter and the Order of the Phoenix,Crucio!,"$150,000,000 ",denum
2,Gilderoy Lockhart,Harry Potter and the Chamber of Secrets,What do we do now?,"$100,000,000 ",denum
1,Backfire,Harry Potter and the Chamber of Secrets,You wait here and try and shift some of this rock so we can get back through. I'll go on and find Ginny!,"$100,000,000 ",denum
16,In Grave Danger,Harry Potter and the Prisoner of Azkaban,Looking forward to a new term?,"$130,000,000 ",denum
1,The Yule Ball,Harry Potter and the Goblet of Fire,Well I expect yours are more traditional.,"$150,000,000 ",denum
2,Lighting the Way Back,Harry Potter and the Deathly Hallows Part 1,"Sorry, Harry.  Looks like it's Hermione and me this time.","$200,000,000 ",denum
29,The Unforgivable Curses,Harry Potter and the Goblet of Fire,"Aw no way, the old codger can see out the back of his head.","$150,000,000 ",denum
3,Dueling Club,Harry Potter and the Chamber of Secrets,Oh!,"$100,000,000 ",denum
78,The Yule Ball,Harry Potter and the Goblet of Fire,Hello boys. Don't you look...,"$150,000,000 ",denum
13,The Advance Guard,Harry Potter and the Order of the Phoenix,We must be ready. This would be the perfect moment for Voldemort to strike Harry.,"$150,000,000 ",denum
3,"Truly Seen, Truly Free",Harry Potter and the Prisoner of Azkaban,"Harry, listen to me. No one's coming.","$130,000,000 ",denum
3,Broken Ranks,Harry Potter and the Deathly Hallows Part 1,Alright.  The Sword of Gryffindor? It's Goblin made.,"$200,000,000 ",denum
3,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,The wandmaker?,"$200,000,000 ",denum
4,The Secret Riddle,Harry Potter and the Half-Blood Prince,Yes.,"$250,000,000 ",denum
2,Let Events Unfold,Harry Potter and the Goblet of Fire,Never mind. Doesn't matter. You could have let your best friend know though.,"$150,000,000 ",denum
4,Mark of Love,Harry Potter and the Philosopher's Stone,"Love, Harry, love.  Ah. Bertie Bott's Every Flavor Beans. I was most unfortunate in my youth to come across a vomit flavored one, and since then I have lost my liking for them. But I think I could be safe with a nice toffee... Mm. Alas. Earwax.","$125,000,000 ",denum
10,The Department of Mysteries,Harry Potter and the Order of the Phoenix,"She's alive, Harry. There's a pulse.","$150,000,000 ",denum
3,The Three Brothers,Harry Potter and the Deathly Hallows Part 1,"Mr. Lovegood, does the Peverell family have anything to do with the Deathly Hallows?","$200,000,000 ",denum
1,The Three Brothers,Harry Potter and the Deathly Hallows Part 1,Sorry... I still don't really understand...,"$200,000,000 ",denum
1,Seeing the Impossible,Harry Potter and the Prisoner of Azkaban,Peter Pettigrew.,"$130,000,000 ",denum
3,Hermione's Helping Hand,Harry Potter and the Half-Blood Prince,"I'd like to know just whose book that was.  Let's take a look, shall we?","$250,000,000 ",denum
1,Hagrid's Tale,Harry Potter and the Order of the Phoenix,"Hagrid, what happened to you?","$150,000,000 ",denum
1,To Diagon Alley,Harry Potter and the Chamber of Secrets,"I'm fine, thank you. I- I was just","$100,000,000 ",denum
1,The Knight Bus,Harry Potter and the Prisoner of Azkaban,I didn't.,"$130,000,000 ",denum
28,Missing,Harry Potter and the Chamber of Secrets,"Very well- ah- I'll just be in my office getting, umgetting ready.","$100,000,000 ",denum
1,Hogwarts Reunion,Harry Potter and the Deathly Hallows Part 2,"Neville, you look...","$250,000,000 ",denum
6,Flight of the Fat Lady,Harry Potter and the Prisoner of Azkaban,You may recall... prior to the start of term I expressed concerns... about your appointment of Professor...,"$130,000,000 ",denum
7,Cursed Necklace,Harry Potter and the Half-Blood Prince,Yes.  She was cursed.,"$250,000,000 ",denum
35,Wand-Extinguishing Charm,Nox,ExtinguishesÂ wandlight,NULL,spells
2,Dueling Club,Harry Potter and the Chamber of Secrets,"Enlighten me. Why are we brewing this potion in broad daylight, in the middle of a girl's lavatory? Don't you think we'll get caught?","$100,000,000 ",denum
1,No Longer Safe,Harry Potter and the Chamber of Secrets,"No, Dobby. Tell me. Who is it?","$100,000,000 ",denum
2,Missing,Harry Potter and the Chamber of Secrets,Moaning Myrtle.,"$100,000,000 ",denum
52,Dumbledore's Army,Harry Potter and the Order of the Phoenix,...and Slytherin is up forty to ten. Alica with the quaffle!,"$150,000,000 ",denum
1,The Patronus,Harry Potter and the Prisoner of Azkaban,I was thinking of him. And Mom. Seeing their faces. They were talking to me. Just talking. That's the memory I chose. I don't even know if it's real. But it's the best I have.,"$130,000,000 ",denum
1,Grim Defeat,Harry Potter and the Prisoner of Azkaban,Really? I meant the match. Who won?,"$130,000,000 ",denum
6,Snape's Worst Memory,Harry Potter and the Order of the Phoenix,Been enjoying yourself?,"$150,000,000 ",denum
1,Nick and Other Residents,Harry Potter and the Philosopher's Stone,Wow.,"$125,000,000 ",denum
2,Dueling Club,Harry Potter and the Chamber of Secrets,Why?,"$100,000,000 ",denum
1,Seeing the Impossible,Harry Potter and the Prisoner of Azkaban,And request that he keep his abnormally large nose out of other people's business.,"$130,000,000 ",denum
79,Duty To Our School,Harry Potter and the Deathly Hallows Part 2,That doesn't mean we can't hold him up.,"$250,000,000 ",denum
41,Piertotum Locomotor,Piertotum Locomotor,Animates target,Green,spells
1,In the Hog's Head,Harry Potter and the Order of the Phoenix,"Hey, Neville.","$150,000,000 ",denum
2,He's After You,Harry Potter and the Deathly Hallows Part 2,Always good value. I'll miss her.,"$250,000,000 ",denum
4,Dobby's Reward,Harry Potter and the Chamber of Secrets,Voldemort.,"$100,000,000 ",denum
82,Mudbloods and Murmurs,Harry Potter and the Chamber of Secrets,A gift from Draco's father.,"$100,000,000 ",denum
2,The Department of Mysteries,Harry Potter and the Order of the Phoenix,Er...it's got your name on it.,"$150,000,000 ",denum
1,Onlookers to the Rescue,Harry Potter and the Prisoner of Azkaban,"Hermione! Hermione! Hermione, wait. Hermione, will you please tell me what it is we're doing?","$130,000,000 ",denum
8,Liquid Luck,Harry Potter and the Half-Blood Prince,Farewell...,"$250,000,000 ",denum
4,The Astronomy Tower,Harry Potter and the Half-Blood Prince,"Well done, Draco.  But I warn you. Killing is not nearly as easy.","$250,000,000 ",denum
3,Godric's Hollow,Harry Potter and the Deathly Hallows Part 1,No.  But look.,"$200,000,000 ",denum
2,The Triwizard Tournament,Harry Potter and the Goblet of Fire,He was a catcher. Half the cells in Azkaban are full thanks to him. He's supposed to be mad as a hatter though these days.,"$150,000,000 ",denum
14,Out of the Fire,Harry Potter and the Order of the Phoenix,"Right. You've got ten minutes to get to Umbridge's office. And whatever you do, stay away from the Astronomy Tower for the next couple of hours.","$150,000,000 ",denum
50,Interference Overcome,Harry Potter and the Philosopher's Stone,Gryffindor win!,"$125,000,000 ",denum
2,Broken Ranks,Harry Potter and the Deathly Hallows Part 1,Mum can make food appear out of thin air.,"$200,000,000 ",denum
1,The Seven Potters,Harry Potter and the Deathly Hallows Part 1,No!  Absolutely not!,"$200,000,000 ",denum
1,Dobby's Reward,Harry Potter and the Chamber of Secrets,"Oh, I think you do, sir. I think you slipped the diary into Ginny Weasley's cauldron, that day at Diagon Alley.","$100,000,000 ",denum
52,Revelio Charm,Revelio,Reveals secrets about a person or object,Blue,spells
2,Spider Attack,Harry Potter and the Chamber of Secrets,Know any spells?,"$100,000,000 ",denum
1,Car Rescue,Harry Potter and the Chamber of Secrets,Let go of me!,"$100,000,000 ",denum
3,Bathilda's Secret,Harry Potter and the Deathly Hallows Part 1,"You have a lovely house, Miss Bagshot.","$200,000,000 ",denum
1,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,Don't be stupid.,"$200,000,000 ",denum
10,Fight and Flight,Harry Potter and the Order of the Phoenix,I can see them too.,"$150,000,000 ",denum
36,The Egg's Clue,Harry Potter and the Goblet of Fire,It's not a bad place for a bath. Just take your egg and mull things over in the hot water.,"$150,000,000 ",denum
3,Sirius Black,Harry Potter and the Prisoner of Azkaban,"If you want to kill Harry, you'll have to kill us too!","$130,000,000 ",denum
1,Nothing to Tell,Harry Potter and the Chamber of Secrets,No! Mr. Filch! Y-you- you don't understand!,"$100,000,000 ",denum
3,Detention With Dolores,Harry Potter and the Order of the Phoenix,That old hag! She's sick!,"$150,000,000 ",denum
1,The Lost Prophecy,Harry Potter and the Order of the Phoenix,Better.,"$150,000,000 ",denum
18,Sirius Conversation,Harry Potter and the Goblet of Fire,I don't have much time Harry so let me get straight to it. Did you or did you not put your name into the goblet of fire?,"$150,000,000 ",denum
94,Katie Bell,Human,Gryffindor,NULL,character
2,Mountain Troll,Harry Potter and the Philosopher's Stone,Ew.,"$125,000,000 ",denum
35,That's For My Father,Harry Potter and the Half-Blood Prince,And what exactly would you be wanting with a walking stick?,"$250,000,000 ",denum
31,The Vanishing Glass,Harry Potter and the Philosopher's Stone,"Mum, help! Help me!","$125,000,000 ",denum
1,What Could Be Safer?,Harry Potter and the Half-Blood Prince,Didn't know. Dumbledore.,"$250,000,000 ",denum
4,Horcruxes,Harry Potter and the Half-Blood Prince,Yes.  And I think... perhaps... I may have found another.  But this time I cannot hope to destroy it alone.,"$250,000,000 ",denum
4,Unquiet Escape,Harry Potter and the Order of the Phoenix,...the Ministry can only appoint new teachers if I cannot find one. I think you will find him suitable enough.,"$150,000,000 ",denum
20,What Could Be Safer?,Harry Potter and the Half-Blood Prince,Well his trunk's in the kitchen. And his owl.,"$250,000,000 ",denum
2,The Department of Mysteries,Harry Potter and the Order of the Phoenix,"Hiyya, Harry.","$150,000,000 ",denum
58,The Knight Bus,Harry Potter and the Prisoner of Azkaban,"Well, come on, then. Let's not wait for the grass to grow. What you looking at?","$130,000,000 ",denum
15,Unquiet Escape,Harry Potter and the Order of the Phoenix,"What do you mean by shaking your head, girl?","$150,000,000 ",denum
3,The Department of Mysteries,Harry Potter and the Order of the Phoenix,"Harry, they went the wrong way!","$150,000,000 ",denum
3,Godric's Hollow,Harry Potter and the Deathly Hallows Part 1,Harry.,"$200,000,000 ",denum
6,Free Agents,Harry Potter and the Half-Blood Prince,"Not so quick, Potter.","$250,000,000 ",denum
6,Dark Lord Ascending,Harry Potter and the Deathly Hallows Part 1,#NAME?,"$200,000,000 ",denum
3,In the Hog's Head,Harry Potter and the Order of the Phoenix,"And did you see Cho, Harry?","$150,000,000 ",denum
3,Norbert,Harry Potter and the Philosopher's Stone,It means you'll never die.,"$125,000,000 ",denum
1,Writing on the Wall,Harry Potter and the Chamber of Secrets,Did you hear it?,"$100,000,000 ",denum
3,Felix Felicis,Harry Potter and the Half-Blood Prince,"Actually, I was going to ask you.","$250,000,000 ",denum
4,Sluggish Memory,Harry Potter and the Half-Blood Prince,I suspect he is ashamed of it.,"$250,000,000 ",denum
1,The Ministry of Magic,Harry Potter and the Order of the Phoenix,I've been there before...,"$150,000,000 ",denum
2,The Three Brothers,Harry Potter and the Deathly Hallows Part 1,Keep off the dirigible plums.,"$200,000,000 ",denum
2,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,Bloody cold down here.,"$200,000,000 ",denum
2,Flying to Hogwarts,Harry Potter and the Chamber of Secrets,Okay.,"$100,000,000 ",denum
62,The Wedding,Harry Potter and the Deathly Hallows Part 1,Mr. Potter!  By all means!,"$200,000,000 ",denum
18,Sirius Black,Harry Potter and the Prisoner of Azkaban,"Enough talk, Remus! Come on, let's kill him!","$130,000,000 ",denum
1,Hagrid's Tale,Harry Potter and the Order of the Phoenix,"Never forget this spell, Neville. It could save your live some day.","$150,000,000 ",denum
9,Man With Two Faces,Harry Potter and the Philosopher's Stone,He lies.,"$125,000,000 ",denum
3,Duty To Our School,Harry Potter and the Deathly Hallows Part 2,Unless we can destroy it.,"$250,000,000 ",denum
88,The Hearing,Harry Potter and the Order of the Phoenix,"Well, they were big and wore great, tattered cloaks.","$150,000,000 ",denum
1,The Dementor,Harry Potter and the Prisoner of Azkaban,I don't know. Maybe we've broken down.,"$130,000,000 ",denum
22,Gringotts,Harry Potter and the Deathly Hallows Part 2,I wish to enter my vault.,"$250,000,000 ",denum
41,Man With Two Faces,Harry Potter and the Philosopher's Stone,"Come here, Potter. Now!  Tell me... what do you see?  What is it?  What do you see?","$125,000,000 ",denum
9,He Will Come To Me,Harry Potter and the Deathly Hallows Part 2,Stop looking at her. She smells your fear. It agitates her. Be grateful she's just eaten.,"$250,000,000 ",denum
2,Snatchers Strike,Harry Potter and the Deathly Hallows Part 1,Don't touch her!,"$200,000,000 ",denum
1,The Egg's Clue,Harry Potter and the Goblet of Fire,Cedric.,"$150,000,000 ",denum
4,Horace Slughorn,Harry Potter and the Half-Blood Prince,"Wand out, Harry.","$250,000,000 ",denum
1,"Flesh, Blood and Bone",Harry Potter and the Goblet of Fire,"I've been here before in a dream. Cedric, we have to get back to the cup? Now!","$150,000,000 ",denum
28,Backfire,Harry Potter and the Chamber of Secrets,Uhh Hello. Who are you?,"$100,000,000 ",denum
4,King's Cross,Harry Potter and the Deathly Hallows Part 2,Did. It was just destroyed only moments ago by none other than Voldemort himself.,"$250,000,000 ",denum
56,The Wedding,Harry Potter and the Deathly Hallows Part 1,The Ministry has fallen.  The Minister of Magic is dead.  They are coming...,"$200,000,000 ",denum
2,Cursed Necklace,Harry Potter and the Half-Blood Prince,Skin?  You're saying Dean's dating my sister because of her skin?,"$250,000,000 ",denum
1,Broken Ranks,Harry Potter and the Deathly Hallows Part 1,Maybe you could tell me now.,"$200,000,000 ",denum
3,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,Don't -- It... comforts him.,"$200,000,000 ",denum
3,"Truly Seen, Truly Free",Harry Potter and the Prisoner of Azkaban,With a Patronus. I heard Snape telling Dumbledore. According to him... only a really powerful wizard could have conjured it.,"$130,000,000 ",denum
57,Rita Skeeter,Harry Potter and the Goblet of Fire,The story's legend. Do you think it was the trauma of your past that made you so keen to enter such a dangerous tournament.,"$150,000,000 ",denum
90,The Secret Riddle,Harry Potter and the Half-Blood Prince,I think I should tell you.  He's a funny boy -- Tom.  Odd.  There have been incidents with the other children.  Nasty things.,"$250,000,000 ",denum
1,Hagrid's Tale,Harry Potter and the Order of the Phoenix,"Besides, it works. I used it against You-Know-Who last June. It saved my life.","$150,000,000 ",denum
4,Horace Slughorn,Harry Potter and the Half-Blood Prince,"I think I know a lost cause when I see one.  Regrettable.  I would have considered it a personal triumph had you consented to return to Hogwarts, Horace.  You are, like my friend Mr. Potter -- one of a kind.","$250,000,000 ",denum
49,Igor Karkaroff,Human,NULL,NULL,character
3,The Half Blood Prince,Harry Potter and the Half-Blood Prince,Sh!,"$250,000,000 ",denum
3,Writing on the Wall,Harry Potter and the Chamber of Secrets,Voice? What voice?,"$100,000,000 ",denum
1,Lighting the Way Back,Harry Potter and the Deathly Hallows Part 1,Yeah...,"$200,000,000 ",denum
2,How It Feels,Harry Potter and the Half-Blood Prince,What's with the birds?,"$250,000,000 ",denum
1,Mountain Troll,Harry Potter and the Philosopher's Stone,"Whooa! Whoa, whoa!","$125,000,000 ",denum
1,The Department of Mysteries,Harry Potter and the Order of the Phoenix,Sirius...yeah...,"$150,000,000 ",denum
21,Letters from No One,Harry Potter and the Philosopher's Stone,Ha!,"$125,000,000 ",denum
2,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,"The world's mental.  Come on, drink up.  We've got a Horcrux to find.","$200,000,000 ",denum
1,Keeper of the Keys,Harry Potter and the Philosopher's Stone,You knew? You knew all along and you never told me?,"$125,000,000 ",denum
2,Up to Something,Harry Potter and the Philosopher's Stone,"But, if he comes back, you don't think he'll try to... kill you, do you?","$125,000,000 ",denum
1,To Diagon Alley,Harry Potter and the Chamber of Secrets,Hagrid!,"$100,000,000 ",denum
8,The Half Blood Prince,Harry Potter and the Half-Blood Prince,"Nonsense, we'll sort you out.  Any friend of Harry's is a friend of mine.  Right then, books out --","$250,000,000 ",denum
1,Perilous Potions,Harry Potter and the Half-Blood Prince,Who're you talking about?,"$250,000,000 ",denum
3,Boggart in the Wardrobe,Harry Potter and the Prisoner of Azkaban,No one knows.,"$130,000,000 ",denum
4,The Lost Prophecy,Harry Potter and the Order of the Phoenix,"Yes. I thought he could overcome his feelings towards your father, but I was wrong. Some wounds cut too deep to be healed.","$150,000,000 ",denum
1,Nineteen Years Later,Harry Potter and the Deathly Hallows Part 2,Yes?,"$250,000,000 ",denum
6,He Will Come To Me,Harry Potter and the Deathly Hallows Part 2,My Lord?,"$250,000,000 ",denum
17,Saving Lives,Harry Potter and the Prisoner of Azkaban,Hagrid?,"$130,000,000 ",denum
3,Sword of Gryffindor,Harry Potter and the Deathly Hallows Part 1,What happened out there?,"$200,000,000 ",denum
1,Dumbledore's Will,Harry Potter and the Deathly Hallows Part 1,What's this all about?,"$200,000,000 ",denum
1,The Third Task,Harry Potter and the Goblet of Fire,"Together, on three. One, two, three!","$150,000,000 ",denum
70,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,"To interrogate your wife!  If my wife's blood status were in doubt and the Head of the Department of Magical Law Enforcement needed a job doing, I think I'd make it a priority.  You've got one hour.","$200,000,000 ",denum
2,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,Not bloody likely.  Smells like something Ginny would cook.,"$200,000,000 ",denum
4,Horace Slughorn,Harry Potter and the Half-Blood Prince,Mind if I take this?  I do love knitting patterns.,"$250,000,000 ",denum
4,The Secret Riddle,Harry Potter and the Half-Blood Prince,"How do you do, Tom.","$250,000,000 ",denum
1,What Could Be Safer?,Harry Potter and the Half-Blood Prince,Peruvian Instant Darkness Powder?,"$250,000,000 ",denum
1,The Lost Prophecy,Harry Potter and the Order of the Phoenix,She never loved me.,"$150,000,000 ",denum
22,Dobby Has No Master,Harry Potter and the Deathly Hallows Part 1,"I'm only going to ask you once more, goblin. Think very, very carefully before you answer.","$200,000,000 ",denum
16,The Portkey,Harry Potter and the Goblet of Fire,"Well kids, welcome to the Quidditch World Cup!","$150,000,000 ",denum
2,Dueling Club,Harry Potter and the Chamber of Secrets,Who cares?,"$100,000,000 ",denum
25,The Lost Prophecy,Harry Potter and the Order of the Phoenix,Sirius Black. Hermione said he was your Godfather.,"$150,000,000 ",denum
3,Liquid Luck,Harry Potter and the Half-Blood Prince,Well?  How do you feel?,"$250,000,000 ",denum
20,Out of the Fire,Harry Potter and the Order of the Phoenix,We can do that! Me and Luna'll guard the hallway.,"$150,000,000 ",denum
13,The Advance Guard,Harry Potter and the Order of the Phoenix,Form up! Form up around Harry. Make it snappy! The advanced guard surrounds Harry.,"$150,000,000 ",denum
10,Boggart in the Wardrobe,Harry Potter and the Prisoner of Azkaban,Riddikulus!,"$130,000,000 ",denum
1,The Advance Guard,Harry Potter and the Order of the Phoenix,How are we getting there?,"$150,000,000 ",denum
2,The Burrow,Harry Potter and the Chamber of Secrets,He's always doing that.,"$100,000,000 ",denum
2,Place to Hide,Harry Potter and the Deathly Hallows Part 1,"So what do we do with you, huh? Kill us if it was turned round, wouldn't you?","$200,000,000 ",denum
51,Dumbledore's Will,Harry Potter and the Deathly Hallows Part 1,"I think we both know the answer to that question, Mr. Potter.","$200,000,000 ",denum
4,Your Mother's Eyes,Harry Potter and the Deathly Hallows Part 2,"If she means so much to you, surely Lord Voldemort would spare her in exchange for the boy.","$250,000,000 ",denum
1,In a Cage,Harry Potter and the Chamber of Secrets,But she's bored! If I could only let outonly let out for an hour or two.,"$100,000,000 ",denum
3,Norbert,Harry Potter and the Philosopher's Stone,We know about the Philosopher's Stone!,"$125,000,000 ",denum
17,Unquiet Escape,Harry Potter and the Order of the Phoenix,"You would really take on two Aurors, Dolores, and myself, Dumbledore?","$150,000,000 ",denum
2,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,"No, that's mad.  You two find Umbridge.  I'll be fine.  But how do I stop it raining?","$200,000,000 ",denum
1,The Second Task,Harry Potter and the Goblet of Fire,Most likely?,"$150,000,000 ",denum
1,Forest Fugitives,Harry Potter and the Deathly Hallows Part 1,Hermione.  His arm --,"$200,000,000 ",denum
1,Spider Attack,Harry Potter and the Chamber of Secrets,Arania exumai!,"$100,000,000 ",denum
1,Luna Lovegood,Harry Potter and the Order of the Phoenix,Er...you are?,"$150,000,000 ",denum
16,The Ministry of Magic,Harry Potter and the Order of the Phoenix,Blast! Dumbledore thought they might try that.,"$150,000,000 ",denum
2,Through the Trapdoor,Harry Potter and the Philosopher's Stone,Now what are we gonna do?!,"$125,000,000 ",denum
10,The Unforgivable Curses,Harry Potter and the Goblet of Fire,There's the um... The cruciatus curse.,"$150,000,000 ",denum
34,The Three Brothers,Harry Potter and the Deathly Hallows Part 1,The Elder Wand...,"$200,000,000 ",denum
4,The Lost Prophecy,Harry Potter and the Order of the Phoenix,What can't I know?,"$150,000,000 ",denum
26,In Grave Danger,Harry Potter and the Prisoner of Azkaban,All of your clothes?,"$130,000,000 ",denum
7,The Sorting Hat,Harry Potter and the Philosopher's Stone,Ronald Weasley.,"$125,000,000 ",denum
1,Duty To Our School,Harry Potter and the Deathly Hallows Part 2,Time. As much as you can give me.,"$250,000,000 ",denum
49,The Pensieve,Harry Potter and the Goblet of Fire,I do sir.,"$150,000,000 ",denum
18,Sirius Black,Harry Potter and the Prisoner of Azkaban,No. Only one will die tonight.,"$130,000,000 ",denum
35,Talent for Trouble,Harry Potter and the Prisoner of Azkaban,"Those with permission, follow me. Those without, stay put.","$130,000,000 ",denum
2,Perilous Potions,Harry Potter and the Half-Blood Prince,It's no joke!  I'm in love with her!,"$250,000,000 ",denum
1,Dark Forces,Harry Potter and the Half-Blood Prince,It is.  Or was.  But I was told I had to get an Outstanding in my,"$250,000,000 ",denum
4,Flight of the Fat Lady,Harry Potter and the Prisoner of Azkaban,I didn't really expect him to linger.,"$130,000,000 ",denum
2,The Unforgivable Curses,Harry Potter and the Goblet of Fire,Yes...,"$150,000,000 ",denum
14,The Burrow,Harry Potter and the Chamber of Secrets,"Oh, it","$100,000,000 ",denum
6,Seeing the Impossible,Harry Potter and the Prisoner of Azkaban,Turn out your pockets. Turn out your pockets! What's this?,"$130,000,000 ",denum
20,The Department of Mysteries,Harry Potter and the Order of the Phoenix,Now where?,"$150,000,000 ",denum
4,Horcruxes,Harry Potter and the Half-Blood Prince,"Harry.  You need a shave, my friend.","$250,000,000 ",denum
3,The Wizard's Choice,Harry Potter and the Deathly Hallows Part 2,Something my mum used to say.,"$250,000,000 ",denum
16,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,"I understand, Wakinda, but I can't be a party to that.","$200,000,000 ",denum
91,Boggart in the Wardrobe,Harry Potter and the Prisoner of Azkaban,"Does it hurt terribly, Draco?","$130,000,000 ",denum
2,The Yule Ball,Harry Potter and the Goblet of Fire,"Well they're alright. No lace, no dodgy little collar.","$150,000,000 ",denum
92,Diagon Alley,Harry Potter and the Philosopher's Stone,"Ah, Hagrid! The usual, I presume?","$125,000,000 ",denum
3,Witnesses to an Execution,Harry Potter and the Prisoner of Azkaban,"We'll stay with you too, Hagrid.","$130,000,000 ",denum
1,Ministry Interior,Harry Potter and the Deathly Hallows Part 1,Are those...?,"$200,000,000 ",denum
9,Wizards Duel,Harry Potter and the Order of the Phoenix,There is nothing worse than death!,"$150,000,000 ",denum
3,In the Hog's Head,Harry Potter and the Order of the Phoenix,"Also, what should we call ourselves?","$150,000,000 ",denum
4,The Astronomy Tower,Harry Potter and the Half-Blood Prince,Severus...,"$250,000,000 ",denum
